frame,left_opening,right_opening
1251,33.00,37.00
1252,34.00,38.00
1253,34.00,38.00
1254,34.00,40.00
1255,34.00,39.00
1256,34.00,39.00
1257,34.00,38.00
1258,34.00,39.00
1259,33.00,38.00
1260,33.00,38.00
1261,34.00,39.00
1262,34.00,38.00
1263,34.00,38.00
1264,34.00,39.00
1265,34.00,40.00
1266,34.00,38.00
1267,33.00,38.00
1268,33.00,39.00
1269,19.00,22.00
1270,17.55,17.00
1271,19.00,21.00
1272,25.00,27.00
1273,28.00,32.00
1274,31.00,36.00
1275,32.00,35.00
1276,32.00,35.00
1277,33.00,37.75
1278,34.00,35.00
1279,33.00,36.00
1280,33.00,37.00
1281,33.00,34.00
1282,22.00,22.00
1283,17.00,20.00
1284,20.00,21.00
1285,25.00,25.00
1286,30.00,32.00
1287,31.00,33.00
1288,32.40,37.00
1289,32.00,35.00
1290,32.00,37.00
1291,32.00,35.00
1292,33.00,36.00
1293,33.00,38.00
1294,33.00,36.00
1295,33.00,36.00
1296,32.55,35.65
1297,23.00,25.00
1298,17.00,18.00
1299,11.00,16.00
1300,17.00,20.00
1301,24.00,26.00
1302,28.00,31.00
1303,30.00,32.00
1304,31.00,34.00
1305,32.00,36.00
1306,32.00,37.00
1307,33.00,36.00
1308,32.00,37.00
1309,32.00,37.00
1310,33.00,37.00
1311,33.00,37.00
1312,32.35,36.00
1313,33.00,36.00
1314,34.00,36.95
1315,34.00,38.00
1316,35.00,37.00
1317,34.00,38.00
1318,34.00,37.00
1319,35.00,38.00
1320,33.00,37.45
1321,35.00,38.00
1322,34.00,38.00
1323,33.80,38.00
1324,33.00,38.00
1325,33.00,39.00
1326,34.00,38.00
1327,34.00,39.00
1328,34.00,37.10
1329,34.40,38.00
1330,34.10,38.00
1331,34.00,37.00
1332,34.00,38.00
1333,34.00,38.00
1334,33.00,38.00
1335,34.00,37.00
1336,34.00,38.00
1337,34.00,38.00
1338,34.00,37.00
1339,34.00,37.00
1340,34.00,37.90
1341,34.00,37.00
1342,35.00,38.00
1343,34.00,36.00
1344,35.00,37.00
1345,34.00,37.00
1346,34.00,35.00
1347,34.00,37.00
1348,35.00,37.00
1349,34.00,37.00
1350,35.00,37.00
1351,34.00,36.00
1352,35.00,38.00
1353,34.00,38.00
1354,34.00,38.00
1355,34.00,37.90
